user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan
USR-02289,2025-09-23,2025-10-23,30,49.0,Argentina,female,desktop,paid ads,tier_2,standard,15,22,14.3,13,2,4,1,0,0,15,2,18,6.5,1962.0,0,none
USR-02290,2025-03-27,2025-04-10,14,35.0,Argentina,male,mobile,organic search,tier_1,standard,9,8,8.8,6,1,9,1,0,0,20,4,13,7.9,1263.0,0,none
USR-02291,2025-02-09,2025-03-11,30,30.0,Argentina,male,desktop,email campaign,tier_1,standard,17,36,14.0,14,1,7,1,1,0,5%,7,16,3.3,2301.0,1,basic
USR-02292,2025-01-11,2025-02-01,21,33.0, COLOMBIA ,prefer_not_to_say,Mobile,Social Media,tier_1,premium,18,30,13.9,13,1,7,0,1,0,15,5,14,9.5,635.0,1,premium
USR-02293,2025-04-09,2025-04-16,7,26.0,Colombia,female,mobile,partner,tier_2,standard,5,6,26.2,12,0,3,0,1,0,15,2,0,9.3,2248.0,0,none
USR-02294,2025-03-03,2025-03-10,7,25.0,Perú,male,mobile,referral,tier_2,basic,4,8,12.9,8,0,2,0,1,0,0,5,3,9.1,250.0,0,none
USR-02295,2025-04-25,2025-05-16,21,50.0,Ecuador,non_binary,mobile,referral,tier_1,standard,13,22,10.2,17,1,9,0,1,0,0,3,22,6.9,2065.0,0,none
USR-02296,2025-09-13,2025-10-04,21,31.0,Argentina,male,desktop,partner,tier_3,premium,15,29,18.3,14,0,3,0,0,1,5,2,13,,,0,none
USR-02297,2025-03-31,2025-04-14,14,46.0,Perú,prefer_not_to_say,mobile,organic search,tier_3,standard,5,14,2.0,8,1,5,0,0,0,15,2,12,5.6,2339.0,0,none
USR-02298,2025-12-17,2025-12-31,14,28.0, COLOMBIA ,male,desktop,paid_ads,tier_2,standard,6,10,12.1,11,0,7,0,0,1,15%,2,11,6.7,2004.0,0,none
USR-02299,2025-01-22,2025-01-29,7,40.0,Chile,female,desktop,organic search,tier_2,standard,4,3,,6,1,5,0,1,0,0,4,2,8.9,$1091,1,standard
USR-02300,2025-05-23,2025-06-06,14,32.0,Colombia,prefer_not_to_say,tablet,referral,tier_3,basic,8,18,13.8,17,0,9,0,1,0,0,4,10,6.4,844.0,0,none
USR-02301,2025-12-10,2025-12-31,21,31.0,colombia,male,,organic search,tier_1,premium,15,25,,12,0,4,0,0,0,20,3,14,5.1,2002.0,0,none
USR-02302,2025-01-26,2025-02-09,14,33.0,Chile,female,Mobile,paid_ads,tier_3,standard,6,6,14.0,10,0,3,1,0,0,0,5,12,7.7,1433.0,0,none
USR-02303,2025-06-16,2025-07-16,30,31.0,Colombia,female,desktop,email campaign,tier_2,standard,18,25,14.1,12,1,6,0,0,0,0,5,23,9.8,1671.0,0,none
USR-02304,2025-06-10,2025-06-24,14,32.0,Chile,female,mobile,social media,tier_2,basic,8,16,10.6,9,0,6,0,1,0,15,1,8,5.7,909.0,0,none
USR-02305,2025-10-24,2025-11-07,14,29.0,Perú,male,mobile,partner,tier_3,standard,10,19,14.7,13,0,5,0,0,0,25,3,15,5.5,2011.0,1,standard
USR-02306,2025-06-05,2025-06-12,7,34.0,Colombia,female,desktop,partner,tier_3,standard,3,5,12.0,9,0,1,1,0,0,0,4,13,7.0,983.0,0,none
USR-02307,2025-09-09,2025-09-16,7,26.0,Ecuador,male,mobile,paid ads,tier_1,basic,6,11,17.2,7,1,8,0,1,0,10%,3,6,8.8,1550.0,0,none
USR-02308,2025-09-14,2025-10-05,21,39.0,Colombia,male,mobile,referral,tier_3,standard,6,13,16.1,12,1,9,0,0,0,0,5,18,5.8,1796.0,0,none
USR-02309,2025-09-04,2025-09-11,7,29.0,Colombia,female,tablet,paid ads,tier_2,basic,4,7,5.8,10,0,0,0,0,0,15,4,6,6.2,1996.0,1,standard
USR-02310,2025-06-10,2025-06-24,14,30.0,Colombia,prefer_not_to_say,mobile,partner,tier_2,standard,9,21,15.8,6,2,4,1,0,0,10%,6,3,8.8,1847.0,0,none
USR-02311,2025-02-01,2025-02-08,7,,Argentina,prefer_not_to_say,tablet,paid ads,tier_1,premium,6,10,2.3,12,0,5,0,0,0,15,3,3,4.5,1261.0,0,none
USR-02312,2025-03-11,2025-03-25,14,42.0,México,female,mobile,partner,tier_1,standard,4,8,11.4,9,1,2,0,0,0,20,1,11,9.5,2410.0,0,none
USR-02313,2025-08-23,2025-09-06,14,30.0,México,male,mobile,social media,tier_2,standard,9,10,9.8,5,2,7,0,0,0,10%,2,3,8.2,1392.0,0,none
USR-02314,2025-01-22,2025-02-05,14,36.0,Argentina,female,tablet,social media,tier_2,standard,13,23,13.8,7,0,8,0,0,0,15,1,5,8.1,1130.0,0,none
USR-02315,2025-07-08,2025-07-22,14,28.0,Ecuador,female,desktop,social media,tier_2,basic,8,10,26.3,12,0,4,0,0,0,15%,2,15,8.2,2062.0,0,none
USR-02316,2025-03-29,2025-04-05,7,38.0,Colombia,female,desktop,referral,tier_1,premium,7,16,8.1,14,0,7,0,1,0,15,6,3,7.4,1870.0,0,none
USR-02317,2025-03-31,2025-04-14,14,39.0,Argentina,female,desktop,referral,tier_3,standard,4,12,5.3,9,0,7,0,1,0,20,4,14,5.5,868.0,0,none
USR-02318,2025-09-01,09-22-2025,21,31.0,Colombia,prefer_not_to_say,tablet,email campaign,tier_3,premium,11,21,19.6,10,0,9,0,0,0,20%,3,13,6.9,2350.0,0,none
USR-02319,2025-10-17,2025-10-31,14,22.0,Argentina,female,desktop,email campaign,tier_1,basic,4,6,16.0,9,1,3,1,0,0,10,4,13,8.0,802.0,0,none
USR-02320,2025-11-05,2025-11-19,14,42.0,Colombia,male,mobile,social_media,tier_1,premium,1,1,16.1,7,1,4,1,1,0,0,2,11,6.6,689.0,0,none
USR-02321,2025-04-30,2025-05-14,14,19.0,México,female,desktop,referral,tier_3,standard,6,10,18.6,4,1,4,0,0,0,10,6,11,5.6,1375.0,0,none
USR-02322,2025-04-27,2025-05-04,7,20.0,Colombia,non_binary,tablet,organic search,tier_3,premium,3,6,24.0,10,0,6,0,1,0,0,2,3,7.0,2573.0,0,none
USR-02323,2025-10-18,2025-10-25,7,23.0, COLOMBIA ,female,Mobile,Organic Search,tier_1,standard,4,8,23.1,8,0,4,0,0,0,20,7,4,4.7,2206.0,0,none
USR-02324,2025-08-08,2025-08-29,21,37.0,ecuador,male,Desktop,email_campaign,tier_1,basic,9,18,19.2,6,1,7,1,1,0,0,4,12,8.8,2187.0,1,basic
USR-02325,2025-07-31,2025-08-14,14,18.0,Chile,male,desktop,email campaign,tier_1,basic,6,7,18.5,9,0,6,1,0,0,15,4,11,8.5,2252.0,0,none
USR-02326,05/02/2025,2025-02-19,14,40.0,Argentina,male,desktop,organic search,tier_2,basic,7,23,13.4,8,1,4,0,1,0,0,1,10,8.1,643.0,0,none
USR-02327,2025-05-31,2025-06-21,21,42.0,Chile,male,mobile,referral,tier_2,standard,15,30,16.5,16,1,9,0,1,0,25,3,2,5.4,$1199,0,none
USR-02328,2025-03-19,2025-04-02,14,27.0,Argentina,female,desktop,organic search,tier_1,standard,10,18,7.7,9,0,7,1,0,0,0,9,6,10.0,442.0,0,none
USR-02329,2025-05-04,2025-05-11,7,26.0,Colombia,female,mobile,partner,tier_2,standard,2,5,7.2,3,1,1,0,1,0,20,0,3,7.2,1828.0,0,none
USR-02330,27/05/2025,06-10-2025,14,33.0,Colombia,male,mobile,paid ads,tier_1,basic,11,24,22.2,17,1,6,0,0,0,0,4,7,6.0,1878.0,0,none
USR-02331,2025-05-30,2025-06-13,14,29.0,Colombia,female,desktop,organic search,tier_3,basic,10,20,18.3,5,0,4,0,1,0,15%,5,9,5.0,2382.0,0,none
USR-02332,2025-01-03,2025-02-02,30,25.0,Colombia,male,desktop,paid ads,tier_1,basic,21,42,16.6,13,1,8,0,0,0,10,9,17,,,0,none
USR-02333,2025-11-19,2025-12-03,14,48.0,Colombia,female,mobile,social media,tier_1,basic,14,16,16.4,15,1,6,0,0,0,15,4,8,5.5,2208.0,0,none
USR-02334,2025-04-10,2025-04-17,7,28.0,Ecuador,female,mobile,referral,tier_2,standard,4,6,25.5,7,0,7,0,1,0,5,3,8,7.9,250.0,0,none
USR-02335,2025-12-10,2025-12-31,21,49.0,Colombia,female,mobile,social media,tier_1,standard,8,14,10.9,12,1,3,0,1,0,10,2,15,7.0,$1677,1,standard
USR-02336,17/05/2025,2025-06-07,21,28.0,Colombia,prefer_not_to_say,mobile,email campaign,tier_1,standard,17,30,8.3,19,0,4,0,1,0,15,4,14,7.7,1860.0,1,premium
USR-02337,2025-01-30,02-13-2025,14,44.0,Colombia,male,mobile,email campaign,tier_3,basic,8,13,6.5,12,2,1,0,1,0,0,3,4,8.9,312.0,0,none
USR-02338,2025-12-04,2026-01-03,30,23.0,Colombia,female,tablet,email campaign,tier_2,premium,12,17,14.6,7,1,4,1,1,0,0,3,32,6.1,684.0,0,none
USR-02339,2025-04-10,2025-05-01,21,26.0,Colombia,female,desktop,organic search,tier_1,standard,13,20,14.6,17,0,3,0,0,1,0,5,12,6.7,1988.0,0,none
USR-02340,2025-03-06,2025-03-27,21,31.0,Chile,female,tablet,email campaign,tier_2,premium,15,33,16.1,17,1,8,0,0,0,10,7,13,4.9,1753.0,0,none
USR-02341,2025-01-13,2025-01-20,7,34.0,Colombia,male,desktop,organic search,tier_1,basic,3,5,19.0,5,0,5,0,0,1,20,2,13,3.6,1409.0,0,none
USR-02342,2025-10-22,2025-11-21,30,30.0,México,male,mobile,referral,tier_3,basic,30,50,4.4,20,1,10,0,0,0,0,7,18,7.0,1601.0,0,none
USR-02343,2025-07-26,2025-08-02,7,47.0,Ecuador,female,desktop,paid ads,tier_2,basic,6,11,14.1,9,1,5,0,1,1,10,3,0,7.2,1053.0,1,basic
USR-02344,16/07/2025,07-30-2025,14,35.0,Ecuador,male,mobile,partner,tier_1,standard,5,10,12.5,14,0,6,1,1,0,15,6,10,,,0,none
USR-02345,2025-12-27,2026-01-17,21,29.0, COLOMBIA ,male,Desktop,Referral,tier_1,standard,12,21,4.4,20,0,7,0,0,0,25,4,8,8.9,1638.0,0,none
USR-02346,2025-06-01,2025-06-15,14,38.0,chile,non_binary,Mobile,referral,tier_3,standard,5,11,9.5,8,0,3,0,0,0,5,4,13,6.4,1727.0,0,none
USR-02347,2025-11-29,2025-12-06,7,44.0,Colombia,prefer_not_to_say,desktop,referral,tier_2,premium,4,5,15.7,4,0,3,0,1,0,0,2,11,6.4,250.0,0,none
USR-02348,2025-07-28,2025-08-18,21,24.0,Colombia,female,desktop,organic search,tier_1,standard,13,20,23.4,23,0,5,0,0,1,15,3,14,6.1,2879.0,0,none
USR-02349,2025-08-23,2025-08-30,7,33.0,Ecuador,male,desktop,partner,tier_1,standard,4,10,15.4,8,2,6,0,0,0,0,5,9,8.4,1599.0,0,none
USR-02350,2025-01-29,2025-02-05,7,40.0,Colombia,female,mobile,social media,tier_2,premium,3,8,21.7,6,0,5,0,0,0,0,0,0,6.8,593.0,0,none
USR-02351,2025-03-05,2025-03-12,7,37.0,Colombia,female,tablet,paid ads,tier_1,standard,6,5,14.4,11,1,5,0,0,0,0,2,4,10.0,1181.0,0,none
USR-02352,2025-07-31,2025-08-30,30,33.0,Colombia,female,desktop,referral,tier_3,basic,16,160,14.0,19,1,13,0,0,0,0,5,15,5.5,1630.0,0,none
USR-02353,2025-03-13,2025-03-27,14,36.0,Colombia,male,mobile,organic search,tier_1,basic,12,15,15.9,13,0,6,0,0,0,15,4,4,6.5,989.0,1,standard
USR-02354,2025-08-30,2025-09-29,30,22.0,Colombia,male,mobile,Organic Search,tier_2,standard,15,25,17.9,7,3,5,0,1,0,0,4,26,7.2,660.0,0,none
USR-02355,2025-11-27,2025-12-18,21,30.0,Colombia,male,desktop,organic search,tier_3,basic,13,18,6.0,11,0,6,0,0,0,10,3,13,2.5,676.0,0,none
USR-02356,2025-10-07,2025-10-21,14,20.0,Argentina,male,mobile,referral,tier_3,standard,8,15,15.1,6,1,3,0,0,1,15,0,7,7.4,1253.0,0,none
USR-02357,2025-02-02,2025-02-16,14,34.0,Chile,male,desktop,social media,tier_1,standard,11,14,16.2,11,1,2,1,1,0,25,8,1,7.3,1005.0,0,none
USR-02358,2025-04-18,2025-05-02,14,30.0,Ecuador,male,tablet,partner,tier_2,basic,4,12,14.7,7,1,5,0,0,0,0,2,6,5.8,675.0,0,none
USR-02359,2025-04-26,2025-05-03,7,54.0,ecuador,male,desktop,Partner,tier_2,basic,5,6,7.4,7,0,7,0,0,0,0,3,0,9.0,1877.0,1,premium
USR-02360,2025-01-13,2025-01-27,14,36.0,Ecuador,female,mobile,organic search,tier_3,standard,11,23,17.3,10,1,4,0,0,0,0,3,7,4.5,1641.0,0,none
USR-02361,2025-08-03,2025-08-10,7,41.0,Colombia,female,mobile,email campaign,tier_3,premium,3,4,12.2,6,1,4,0,0,0,0,2,5,6.7,859.0,0,none
USR-02362,2025-03-26,2025-04-02,7,35.0,Argentina,female,mobile,paid ads,tier_1,standard,3,1,25.4,9,0,2,0,0,0,0,0,9,5.2,2926.0,1,premium
USR-02363,2025-02-18,2025-02-25,7,37.0,Perú,male,mobile,social media,tier_2,standard,5,9,13.7,9,2,3,0,1,1,0,4,4,,$<NA>,1,basic
USR-02364,2025-01-12,2025-01-19,7,35.0,Colombia,male,desktop,email campaign,tier_3,standard,4,6,19.4,10,2,3,0,0,0,10,1,0,6.6,1595.0,0,none
USR-02365,26/06/2025,2025-07-03,7,32.0,Ecuador,male,desktop,referral,tier_2,premium,7,9,2.0,12,0,5,0,0,0,20,2,0,8.7,1518.0,1,basic
USR-02366,2025-04-17,2025-05-01,14,32.0, MÉXICO,female, mobile ,organic search,tier_1,basic,10,17,4.6,10,0,5,1,1,0,20,1,10,7.5,1134.0,0,none
USR-02367,2025-05-17,2025-05-24,7,37.0,Perú,female,Mobile,paid_ads,tier_3,premium,6,10,18.4,13,0,5,0,0,0,0,1,11,5.3,2220.0,0,none
USR-02368,2025-01-06,2025-01-20,14,32.0,Colombia,male,mobile,email campaign,tier_3,basic,8,14,17.4,15,0,5,1,1,0,15,3,5,6.8,1936.0,0,none
USR-02369,2025-01-21,2025-02-04,14,25.0,Ecuador,female,desktop,email campaign,tier_3,basic,5,7,14.4,11,0,3,0,0,0,20,3,12,5.3,1487.0,0,none
USR-02370,2025-03-03,2025-03-10,7,37.0,Colombia,female,mobile,referral,tier_1,standard,1,1,16.9,4,1,4,0,0,0,0,1,3,6.5,320.0,0,none
USR-02371,2025-04-22,2025-04-29,7,35.0,peru,male, mobile ,referral,tier_1,standard,1,1,21.9,12,1,5,0,0,0,25,0,0,8.6,1575.0,0,none
USR-02372,2025-01-21,2025-02-04,14,39.0,Colombia,female,desktop,partner,tier_1,basic,10,25,18.0,12,0,7,0,0,0,0%,4,7,7.5,1659.0,1,standard
USR-02373,2025-09-25,2025-10-16,21,48.0, COLOMBIA ,female,Mobile,referral,tier_2,premium,11,24,13.1,14,1,8,0,1,0,20,3,14,5.9,1540.0,0,none
USR-02374,2025-02-05,2025-02-12,7,42.0,Chile,female,mobile,email campaign,tier_3,basic,5,16,16.3,13,0,3,0,1,1,5,2,3,6.0,250.0,0,none
USR-02375,2025-02-10,2025-02-24,14,43.0,Ecuador,female,desktop,paid ads,tier_3,standard,3,3,,8,0,4,0,1,0,0,4,14,10.0,1763.0,0,none
USR-02376,2025-10-17,2025-10-24,7,24.0,,male,desktop,social media,tier_1,standard,3,4,17.3,8,2,3,0,1,1,0,4,10,6.8,623.0,0,none
USR-02377,2025-01-07,2025-01-28,21,27.0,Perú,female,mobile,referral,tier_1,premium,13,31,14.1,8,1,7,1,0,0,15,6,14,10.0,1753.0,0,none
USR-02378,2025-01-22,2025-02-12,21,25.0,Colombia,prefer_not_to_say,mobile,partner,tier_1,standard,16,26,20.4,12,1,7,0,1,1,15,3,6,,648.0,0,none
USR-02379,2025-05-21,2025-06-20,30,33.0,Colombia,female,mobile,social media,tier_1,basic,18,31,13.6,16,1,11,1,1,0,25,8,29,6.4,2206.0,0,none
USR-02380,2025-09-07,2025-09-21,14,32.0,Perú,male,mobile,partner,tier_3,premium,6,12,19.2,10,1,2,1,1,1,10%,2,20,6.8,486.0,0,none
USR-02381,2025-11-09,2025-11-16,7,38.0,México,male,desktop,social media,tier_2,basic,3,8,13.9,10,2,3,1,0,0,25,1,8,6.5,2072.0,0,none
USR-02382,2025-06-15,2025-06-29,14,,Colombia,female,mobile,referral,tier_2,basic,6,8,5.3,13,0,6,0,0,0,20,2,9,10.0,1889.0,0,none
USR-02383,28/08/2025,2025-09-04,7,36.0,Argentina,male,mobile,paid ads,tier_1,basic,3,6,24.7,14,0,3,0,0,0,0,3,11,6.0,1973.0,0,none
USR-02384,2025-12-29,2026-01-12,14,41.0,Colombia,male,desktop,referral,tier_1,basic,11,24,20.9,6,1,8,0,1,0,10,5,5,7.3,250.0,0,none
USR-02385,2025-02-28,2025-03-21,21,32.0,Colombia,female,tablet,social media,tier_1,premium,9,18,16.1,19,0,12,0,1,0,0,4,14,6.8,1630.0,0,none
USR-02386,2025-06-08,2025-06-15,7,31.0,Chile,male,mobile,organic search,tier_2,standard,2,3,22.9,8,2,9,0,0,0,15,2,5,7.1,1980.0,0,none
USR-02387,2025-03-17,2025-04-07,21,46.0,colombia,male,Mobile,social_media,tier_2,premium,17,29,23.5,14,1,5,0,1,0,15,2,15,6.1,1976.0,0,none
USR-02388,2025-03-27,04-17-2025,21,35.0,México,prefer_not_to_say,mobile,email campaign,tier_2,standard,6,9,16.4,4,1,6,0,1,1,0,1,23,9.3,1616.0,0,none
USR-02389,2025-07-20,2025-08-03,14,42.0,Argentina,female,desktop,partner,tier_1,premium,9,16,11.6,10,0,4,0,0,1,10,4,5,6.6,1762.0,0,none
USR-02390,2025-04-08,2025-04-22,14,32.0,Colombia,female,desktop,organic search,tier_3,standard,9,14,15.5,11,2,5,1,0,1,15%,7,12,7.6,1121.0,0,none
USR-02391,2025-02-25,2025-03-18,21,47.0,México,female,mobile,partner,tier_2,standard,6,5,20.3,13,0,4,1,0,1,5,4,23,9.5,1845.0,0,none
USR-02392,2025-06-27,2025-07-18,21,41.0,Ecuador,female,mobile,organic search,tier_2,standard,11,16,12.2,14,1,2,1,0,0,10,5,19,10.0,2300.0,1,premium
USR-02393,2025-01-26,2025-02-09,14,42.0,Colombia,female,mobile,paid ads,tier_3,premium,8,9,9.3,10,0,5,0,1,0,0,0,11,5.9,1521.0,0,none
USR-02394,2025-05-31,2025-06-14,14,30.0,Colombia,male,desktop,Email Campaign,tier_2,standard,12,18,13.0,13,1,10,0,0,1,15,4,6,8.0,1410.0,1,basic
USR-02395,2025-11-27,2025-12-11,14,51.0,Perú,prefer_not_to_say,mobile,partner,tier_2,standard,8,10,10.5,11,0,4,0,0,0,15,4,7,,1276.0,0,none
USR-02396,2025-07-25,2025-08-15,21,21.0,Colombia,male,mobile,organic search,tier_2,standard,10,15,9.0,15,0,6,0,0,0,0,6,12,7.6,2059.0,1,standard
USR-02397,2025-07-31,2025-08-21,21,18.0, COLOMBIA ,female,Mobile,organic_search,tier_1,standard,6,12,17.1,5,0,7,0,0,0,0,4,19,6.6,250.0,0,none
USR-02398,2025-07-25,2025-08-01,7,32.0,Ecuador,male,desktop,social media,tier_3,basic,1,1,6.4,8,1,3,0,1,0,10,1,4,6.2,1528.0,0,none
USR-02399,2025-10-10,2025-10-24,14,25.0,Chile,female,desktop,referral,tier_3,basic,7,11,11.3,7,0,5,0,1,0,0,7,13,6.1,1432.0,1,standard
USR-02400,2025-05-16,2025-06-15,30,40.0,Ecuador,non_binary,mobile,partner,tier_2,standard,30,55,14.6,13,1,4,0,0,0,0,6,16,8.4,1711.0,0,none
USR-02401,2025-11-06,11-20-2025,14,35.0,México,female,mobile,organic search,tier_1,standard,4,7,13.7,8,0,3,0,1,0,20,4,10,6.9,1593.0,0,none
USR-02402,2025-06-16,2025-06-30,14,43.0,Ecuador,male,mobile,email campaign,tier_2,standard,8,9,,5,2,3,1,0,0,0,2,6,7.8,1826.0,0,none
USR-02403,2025-05-08,2025-05-29,21,41.0,Argentina,male,mobile,organic search,tier_2,basic,17,37,14.3,7,0,4,0,0,0,0,9,6,9.5,1026.0,1,premium
USR-02404,2025-11-02,2025-11-16,14,34.0,Ecuador,female,mobile,email campaign,tier_1,premium,8,8,14.5,10,0,8,1,1,0,15,3,12,6.7,1637.0,1,standard
USR-02405,2025-07-20,2025-08-03,14,27.0,,male,mobile,social media,tier_1,standard,9,16,10.0,9,1,3,1,1,1,5,5,8,8.6,$1246,1,premium
USR-02406,2025-04-07,2025-04-14,7,28.0,Colombia,male,desktop,partner,tier_1,premium,5,16,13.9,11,0,4,0,0,0,0,2,0,6.0,1894.0,0,none
USR-02407,2025-04-01,2025-05-01,30,30.0,Chile,female,desktop,partner,tier_3,basic,22,29,14.9,20,0,9,0,1,1,0,1,15,5.7,1760.0,0,none
USR-02408,2025-10-16,2025-10-23,7,23.0,Colombia,male,tablet,partner,tier_2,premium,2,3,22.6,5,1,9,0,1,0,20,1,0,,,0,none
USR-02409,16/11/2025,2025-12-07,21,28.0,Chile,male,desktop,social media,tier_3,basic,7,13,10.4,5,2,4,0,1,0,10,5,24,7.1,$1212,0,none
USR-02410,2025-04-25,2025-05-16,21,31.0,Colombia,male,mobile,partner,tier_2,premium,15,39,13.5,7,1,8,0,0,0,0,5,10,8.9,672.0,1,standard
USR-02411,2025-03-25,2025-04-08,14,23.0,Colombia,female,mobile,organic search,tier_2,premium,7,14,14.4,14,0,6,0,1,0,5%,7,6,8.2,1342.0,0,none
USR-02412,2025-08-15,2025-08-29,14,37.0,Colombia,prefer_not_to_say,desktop,paid ads,tier_2,premium,9,14,17.0,7,2,5,0,0,0,10,2,9,9.3,1330.0,0,none
USR-02413,2025-07-20,2025-08-03,14,42.0,Colombia,female,mobile,email campaign,tier_3,standard,11,14,,12,0,4,1,0,0,25,3,10,8.1,349.0,0,none
USR-02414,2025-12-20,2026-01-03,14,44.0,México,prefer_not_to_say,desktop,social media,tier_1,basic,4,6,13.4,5,1,9,0,1,0,0,0,13,6.6,1118.0,1,premium
USR-02415,2025-09-20,2025-10-11,21,29.0,Ecuador,male,mobile,social media,tier_1,standard,10,18,21.8,12,0,4,0,1,0,0,3,13,7.6,1756.0,0,none
USR-02416,2025-08-07,2025-08-28,21,43.0,Perú,female,desktop,referral,tier_1,basic,6,224,3.0,8,1,4,0,0,0,10,6,19,8.8,1159.0,0,none
USR-02417,2025-02-11,2025-03-04,21,51.0,Chile,female,desktop,referral,tier_1,basic,8,12,14.1,14,1,6,1,0,0,5,3,16,8.6,2095.0,0,none
USR-02418,2025-11-15,2025-11-29,14,29.0,Chile,male,tablet,email campaign,tier_1,basic,11,21,12.6,11,3,4,0,1,1,5,3,12,9.0,1540.0,0,none
USR-02419,2025-07-07,2025-07-28,21,31.0,Colombia,female, mobile ,email campaign,tier_2,premium,10,19,18.9,11,2,4,1,1,0,10,3,16,5.1,1107.0,0,none
USR-02420,2025-08-06,2025-08-20,14,30.0,Ecuador,female,desktop,referral,tier_2,standard,9,13,11.4,11,0,5,0,1,0,0,3,19,5.0,1096.0,0,none
USR-02421,2025-06-24,2025-07-08,14,40.0,Colombia,male,mobile,referral,tier_3,standard,4,5,19.6,12,1,5,1,0,0,5,1,11,4.7,1485.0,0,none
USR-02422,2025-04-21,2025-05-05,14,25.0,Colombia,male,mobile,social media,tier_1,basic,9,12,30.1,12,2,5,0,0,0,25,1,13,6.9,1764.0,0,none
USR-02423,2025-12-14,12-28-2025,14,36.0,Ecuador,female,mobile,referral,tier_1,standard,8,16,21.0,8,2,4,0,0,0,0,3,13,9.6,1419.0,0,none
USR-02424,2025-06-03,2025-06-17,14,,Perú,female,mobile,organic search,tier_2,premium,8,21,26.5,9,1,3,0,1,0,0,2,8,8.3,1531.0,0,none
USR-02425,2025-12-28,2026-01-11,14,,Chile,female,tablet,paid ads,tier_1,standard,9,19,23.9,11,1,7,1,1,0,10,4,3,6.2,250.0,1,premium
USR-02426,2025-02-15,2025-03-17,30,20.0,Argentina,female,desktop,paid ads,tier_2,basic,18,34,14.5,18,0,5,0,1,0,10,7,27,,,0,none
USR-02427,2025-05-20,2025-06-03,14,31.0,Colombia,male,desktop,organic search,tier_2,standard,13,21,13.9,14,0,5,0,0,0,0,1,2,8.2,661.0,1,basic
USR-02428,2025-10-27,2025-11-26,30,36.0,México,male,desktop,email campaign,tier_2,standard,8,7,15.1,7,2,11,1,0,1,0,7,26,8.9,415.0,0,none
USR-02429,2025-03-03,2025-03-17,14,47.0,Argentina,female,mobile,paid ads,tier_1,standard,10,23,14.4,13,1,5,0,1,0,5,4,15,9.7,1925.0,1,premium
USR-02430,2025-10-31,2025-11-07,7,41.0,México,female,desktop,referral,tier_1,standard,6,9,9.6,8,1,0,1,1,0,15,1,7,5.0,1905.0,1,basic
USR-02431,25/07/2025,2025-08-15,21,44.0,Argentina,female,mobile,organic search,tier_1,standard,11,25,10.7,7,0,7,0,1,1,5,2,19,7.6,1563.0,0,none
USR-02432,2025-11-23,2025-12-14,21,33.0,Colombia,female,mobile,organic search,tier_3,basic,16,30,20.0,9,0,9,0,0,0,20,2,18,7.3,857.0,0,none
USR-02433,2025-05-15,2025-05-22,7,,Argentina,prefer_not_to_say,desktop,referral,tier_2,basic,3,4,21.2,18,0,1,1,0,0,15,4,0,8.1,2235.0,0,none
USR-02434,2025-07-21,2025-08-04,14,39.0,Colombia,male,desktop,paid ads,tier_1,standard,12,17,22.2,13,0,9,1,0,0,0,3,8,9.0,814.0,0,none
USR-02435,14/03/2025,2025-03-21,7,18.0,Colombia,female,mobile,referral,tier_2,premium,5,12,14.2,7,1,2,0,0,0,0%,0,3,8.9,2887.0,0,none
USR-02436,2025-02-05,2025-03-07,30,35.0,Colombia,male,mobile,partner,tier_2,basic,18,37,12.8,17,1,13,0,0,0,0,6,27,7.2,2159.0,0,none
USR-02437,2025-09-29,2025-10-13,14,38.0,Chile,male,mobile,email campaign,tier_1,premium,9,20,12.4,5,1,9,0,1,0,20,6,12,9.2,1597.0,0,none
USR-02438,2025-06-17,2025-07-08,21,38.0,Chile,prefer_not_to_say,tablet,email campaign,tier_1,standard,12,11,22.9,9,2,6,0,1,0,20,3,10,7.1,413.0,1,premium
USR-02439,2025-04-09,2025-05-09,30,,Ecuador,male,mobile,organic search,tier_1,basic,22,33,22.5,13,0,6,0,0,0,0,5,20,5.8,$1898,0,none
USR-02440,2025-10-14,2025-11-13,30,25.0,Colombia,female,mobile,email campaign,tier_1,standard,10,16,10.4,10,1,9,0,0,0,20,1,29,6.4,660.0,0,none
USR-02441,2025-04-17,2025-04-24,7,23.0,Colombia,male,mobile,social media,tier_2,basic,6,13,22.9,7,1,5,0,0,0,20,0,3,6.5,869.0,1,standard
USR-02442,2025-06-04,2025-06-11,7,33.0,Perú,female,tablet,paid ads,tier_2,standard,5,16,19.0,10,0,5,0,0,0,15%,2,5,6.9,957.0,0,none
USR-02443,2025-06-18,2025-07-02,14,23.0,Ecuador,non_binary,mobile,social media,tier_1,basic,4,6,2.0,8,0,4,0,0,0,0,0,12,10.0,1123.0,0,none
USR-02444,2025-08-22,2025-09-05,14,24.0,Colombia,female,tablet,social media,tier_1,standard,2,4,13.3,8,0,1,1,1,0,5,1,12,8.5,1931.0,0,none
